movie_id,title,cast,crew
41233,Step Up 3D,"[{""cast_id"": 5, ""character"": ""Luke"", ""credit_id"": ""52fe45bec3a36847f80d7dd7"", ""gender"": 2, ""id"": 138009, ""name"": ""Rick Malambri"", ""order"": 0}, {""cast_id"": 6, ""character"": ""Moose"", ""credit_id"": ""52fe45bec3a36847f80d7ddb"", ""gender"": 2, ""id"": 54503, ""name"": ""Adam G. Sevani"", ""order"": 1}, {""cast_id"": 12, ""character"": ""Julien"", ""credit_id"": ""53ba219f0e0a2676cf00adfa"", ""gender"": 0, ""id"": 1338420, ""name"": ""Joe Slaughter"", ""order"": 2}, {""cast_id"": 7, ""character"": ""Natalie"", ""credit_id"": ""52fe45bec3a36847f80d7ddf"", ""gender"": 1, ""id"": 138010, ""name"": ""Sharni Vinson"", ""order"": 3}, {""cast_id"": 8, ""character"": ""Camille"", ""credit_id"": ""52fe45bec3a36847f80d7de3"", ""gender"": 1, ""id"": 58965, ""name"": ""Alyson Stoner"", ""order"": 4}, {""cast_id"": 9, ""character"": ""Jacob"", ""credit_id"": ""52fe45bec3a36847f80d7de7"", ""gender"": 2, ""id"": 138011, ""name"": ""Keith Stallworth"", ""order"": 5}, {""cast_id"": 10, ""character"": ""Anala"", ""credit_id"": ""52fe45bec3a36847f80d7deb"", ""gender"": 1, ""id"": 138012, ""name"": ""Kendra Andrews"", ""order"": 6}, {""cast_id"": 11, ""character"": ""Jason"", ""credit_id"": ""52fe45bec3a36847f80d7def"", ""gender"": 0, ""id"": 110743, ""name"": ""Stephen Boss"", ""order"": 7}, {""cast_id"": 13, ""character"": ""The Santiago Twins"", ""credit_id"": ""548c264d92514122f200154b"", ""gender"": 2, ""id"": 1397768, ""name"": ""Mart\u00edn Lombard"", ""order"": 8}, {""cast_id"": 14, ""character"": ""The Santiago Twins"", ""credit_id"": ""548c2661c3a36820c200165c"", ""gender"": 2, ""id"": 1397762, ""name"": ""Facundo Lombard"", ""order"": 9}, {""cast_id"": 15, ""character"": ""Carlos"", ""credit_id"": ""548c2735c3a36820be0012da"", ""gender"": 0, ""id"": 1398472, ""name"": ""Oren Michaeli"", ""order"": 10}, {""cast_id"": 16, ""character"": ""Kid Darkness"", ""credit_id"": ""548c2c3492514122ef00170c"", ""gender"": 0, ""id"": 568652, ""name"": ""Daniel 'Cloud' Campos"", ""order"": 11}, {""cast_id"": 17, ""character"": ""The Ticks"", ""credit_id"": ""548c2e03c3a36820ba0015ba"", ""gender"": 0, ""id"": 1398477, ""name"": ""Aja George"", ""order"": 12}, {""cast_id"": 18, ""character"": ""The Ticks"", ""credit_id"": ""548c51b1c3a36820c2001aef"", ""gender"": 0, ""id"": 1398521, ""name"": ""Straphanio 'Shonnie' Solomon"", ""order"": 13}, {""cast_id"": 19, ""character"": ""The Ticks"", ""credit_id"": ""548c5428c3a36820be00175d"", ""gender"": 0, ""id"": 1148759, ""name"": ""Terence Dickson"", ""order"": 14}, {""cast_id"": 20, ""character"": ""Vladd"", ""credit_id"": ""548c548492514122ea001bca"", ""gender"": 2, ""id"": 1341648, ""name"": ""Chadd Smith"", ""order"": 15}, {""cast_id"": 21, ""character"": ""B."", ""credit_id"": ""548c553192514122ed001bb0"", ""gender"": 0, ""id"": 1398544, ""name"": ""Britney 'B' Thomas"", ""order"": 16}, {""cast_id"": 22, ""character"": ""Radius"", ""credit_id"": ""548c565492514122ea001bff"", ""gender"": 0, ""id"": 1398550, ""name"": ""Terrance Harrison"", ""order"": 17}, {""cast_id"": 23, ""character"": ""Legz"", ""credit_id"": ""548c57b0c3a36820c2001b8c"", ""gender"": 0, ""id"": 1093497, ""name"": ""Jonathan 'Legacy' Perez"", ""order"": 18}, {""cast_id"": 24, ""character"": ""Mohawk"", ""credit_id"": ""548c5820c3a36820b5001e0f"", ""gender"": 0, ""id"": 1398554, ""name"": ""Jaime Burgos III"", ""order"": 19}, {""cast_id"": 25, ""character"": ""Spinz"", ""credit_id"": ""548c5b3ac3a3684eb9001804"", ""gender"": 2, ""id"": 1046144, ""name"": ""Ivan 'Flipz' Velez"", ""order"": 20}, {""cast_id"": 26, ""character"": ""Stix"", ""credit_id"": ""548c6625c3a36820c5001fed"", ""gender"": 0, ""id"": 1398593, ""name"": ""Ashlee Nino"", ""order"": 21}, {""cast_id"": 27, ""character"": ""Bend"", ""credit_id"": ""548c6c02c3a36820b5002060"", ""gender"": 0, ""id"": 568659, ""name"": ""Tamara Levinson"", ""order"": 22}, {""cast_id"": 28, ""character"": ""Wave"", ""credit_id"": ""548c6d51c3a36820ba001cb0"", ""gender"": 0, ""id"": 1398614, ""name"": ""Ricardo 'Boogie Frantick' Rodriguez Jr."", ""order"": 23}, {""cast_id"": 29, ""character"": ""Jenny Kido"", ""credit_id"": ""548c6ddf92514122f2001d27"", ""gender"": 1, ""id"": 1189078, ""name"": ""Mari Koda"", ""order"": 24}, {""cast_id"": 31, ""character"": ""Hair"", ""credit_id"": ""548c7359c3a36820b8002126"", ""gender"": 0, ""id"": 1341649, ""name"": ""Christopher Scott"", ""order"": 26}, {""cast_id"": 32, ""character"": ""Monster"", ""credit_id"": ""548c73a7c3a36820b500216f"", ""gender"": 0, ""id"": 1148762, ""name"": ""Luis Rosado"", ""order"": 27}, {""cast_id"": 33, ""character"": ""Smiles"", ""credit_id"": ""548c743792514122f2001dcd"", ""gender"": 0, ""id"": 1398617, ""name"": ""LaJon Dantzler"", ""order"": 28}, {""cast_id"": 34, ""character"": ""Fly"", ""credit_id"": ""548c798592514122ff001d56"", ""gender"": 0, ""id"": 1398618, ""name"": ""Janelle Cambridge"", ""order"": 29}, {""cast_id"": 35, ""character"": ""Arcade Rats"", ""credit_id"": ""548c7a17c3a36820b8002224"", ""gender"": 0, ""id"": 1398619, ""name"": ""Anjelo 'Lil Demon' Baligad"", ""order"": 30}, {""cast_id"": 36, ""character"": ""Arcade Rats"", ""credit_id"": ""548c7bb992514122fc001eeb"", ""gender"": 0, ""id"": 1398621, ""name"": ""Jalen Testerman"", ""order"": 31}, {""cast_id"": 37, ""character"": ""Arcade Rats"", ""credit_id"": ""548c7f0492514122f5001f26"", ""gender"": 0, ""id"": 1398623, ""name"": ""Jose 'Boy Boi' Tena"", ""order"": 32}, {""cast_id"": 38, ""character"": ""Arcade Rats"", ""credit_id"": ""548c7ff592514122f5001f45"", ""gender"": 0, ""id"": 1398626, ""name"": ""Simrin C. Player"", ""order"": 33}, {""cast_id"": 39, ""character"": ""House of Samurai"", ""credit_id"": ""548cbb1292514122ea0028a5"", ""gender"": 0, ""id"": 1290629, ""name"": ""Joshua Allen"", ""order"": 34}, {""cast_id"": 40, ""character"": ""House of Samurai"", ""credit_id"": ""548cbdbf92514122fc00267e"", ""gender"": 0, ""id"": 1398124, ""name"": ""Jeffrey 'Machine' McCann"", ""order"": 35}, {""cast_id"": 41, ""character"": ""House of Samurai"", ""credit_id"": ""548cbfbf92514122ef002833"", ""gender"": 0, ""id"": 559646, ""name"": ""Casper Smart"", ""order"": 36}, {""cast_id"": 42, ""character"": ""House of Samurai"", ""credit_id"": ""548cc6d992514122ef0028dd"", ""gender"": 0, ""id"": 1071483, ""name"": ""Joshua Lee Ayers"", ""order"": 37}, {""cast_id"": 43, ""character"": ""House of Samurai"", ""credit_id"": ""548cc770c3a36820b5002d07"", ""gender"": 0, ""id"": 1398741, ""name"": ""Philip Albuquerque"", ""order"": 38}, {""cast_id"": 44, ""character"": ""House of Samurai"", ""credit_id"": ""548cc83892514122ef002914"", ""gender"": 0, ""id"": 1398742, ""name"": ""Richard Steelo Vasquez"", ""order"": 39}, {""cast_id"": 45, ""character"": ""House of Samurai"", ""credit_id"": ""548d334ec3a36820b5003c71"", ""gender"": 0, ""id"": 1398825, ""name"": ""John 'J-Rock' Nelson"", ""order"": 40}, {""cast_id"": 46, ""character"": ""House of Samurai"", ""credit_id"": ""548d35c5c3a36820b8003b0a"", ""gender"": 0, ""id"": 1398826, ""name"": ""Aaron 'Deuce' Cooke"", ""order"": 41}, {""cast_id"": 47, ""character"": ""House of Samurai"", ""credit_id"": ""548d3657c3a36820be002f7f"", ""gender"": 0, ""id"": 1398827, ""name"": ""Moises Rivas"", ""order"": 42}, {""cast_id"": 48, ""character"": ""The House of Samurais"", ""credit_id"": ""548d3761c3a36820c500398d"", ""gender"": 0, ""id"": 1398828, ""name"": ""Zahra 'Jeskilz' Hamani"", ""order"": 43}, {""cast_id"": 49, ""character"": ""House of Samurai"", ""credit_id"": ""548d399a92514122ff003329"", ""gender"": 0, ""id"": 1290640, ""name"": ""Ivan Koumaev"", ""order"": 44}, {""cast_id"": 50, ""character"": ""House of Samurai"", ""credit_id"": ""548d3a12c3a36820be002fe9"", ""gender"": 0, ""id"": 1398829, ""name"": ""Sharya Howell"", ""order"": 45}, {""cast_id"": 51, ""character"": ""House of Samurai"", ""credit_id"": ""548d3b92c3a3681d4b001417"", ""gender"": 1, ""id"": 1398830, ""name"": ""Carly Lang"", ""order"": 46}, {""cast_id"": 52, ""character"": ""House of Samurai"", ""credit_id"": ""548d3c8692514122f2003627"", ""gender"": 0, ""id"": 1398831, ""name"": ""Nick Wilson"", ""order"": 47}, {""cast_id"": 53, ""character"": ""House of Samurai"", ""credit_id"": ""548d3d1ec3a36820ba003580"", ""gender"": 0, ""id"": 1398832, ""name"": ""Nick DeMoura"", ""order"": 48}, {""cast_id"": 55, ""character"": ""NYU Tour Guide"", ""credit_id"": ""548d404f92514122f9003a27"", ""gender"": 0, ""id"": 1398833, ""name"": ""Bailey Hanks"", ""order"": 50}, {""cast_id"": 56, ""character"": ""Punk Kid"", ""credit_id"": ""548d41dcc3a368153b00133e"", ""gender"": 2, ""id"": 59262, ""name"": ""Robin Lord Taylor"", ""order"": 51}, {""cast_id"": 57, ""character"": ""Emo Skater"", ""credit_id"": ""548d424fc3a36820b5003e66"", ""gender"": 0, ""id"": 1398835, ""name"": ""Alex Zelenty"", ""order"": 52}, {""cast_id"": 58, ""character"": ""Balloon Vendor"", ""credit_id"": ""548d434ac3a36820be0030bd"", ""gender"": 0, ""id"": 1398836, ""name"": ""Jimmy Smagula"", ""order"": 53}, {""cast_id"": 59, ""character"": ""Police Officer"", ""credit_id"": ""548d4568c3a36820ba003652"", ""gender"": 0, ""id"": 204339, ""name"": ""Christopher Place"", ""order"": 54}, {""cast_id"": 60, ""character"": ""NYU Professor"", ""credit_id"": ""548d45dd92514122ff003476"", ""gender"": 2, ""id"": 14103, ""name"": ""Mark Blum"", ""order"": 55}, {""cast_id"": 61, ""character"": ""Silence D. Class"", ""credit_id"": ""548d4648c3a368153b0013c1"", ""gender"": 0, ""id"": 1398837, ""name"": ""Alex Charak"", ""order"": 56}, {""cast_id"": 62, ""character"": ""Kristin"", ""credit_id"": ""548d485092514122fc00361f"", ""gender"": 0, ""id"": 1398838, ""name"": ""Carolina Ravassa"", ""order"": 57}, {""cast_id"": 63, ""character"": ""Jenny"", ""credit_id"": ""548d49fd92514122f9003b66"", ""gender"": 0, ""id"": 209596, ""name"": ""Ally Maki"", ""order"": 58}, {""cast_id"": 64, ""character"": ""Red Hook Announcer"", ""credit_id"": ""548d4b3e92514122fc003684"", ""gender"": 0, ""id"": 29215, ""name"": ""Jamal Sims"", ""order"": 59}, {""cast_id"": 65, ""character"": ""Gwai Announcer"", ""credit_id"": ""548d4be5c3a368153b001487"", ""gender"": 0, ""id"": 230163, ""name"": ""Kevin Chew"", ""order"": 60}, {""cast_id"": 66, ""character"": ""Walter"", ""credit_id"": ""548d5a47c3a3681d4b001887"", ""gender"": 0, ""id"": 1398851, ""name"": ""Ken Marks"", ""order"": 61}, {""cast_id"": 67, ""character"": ""Door Person"", ""credit_id"": ""548d5b59c3a36820c5003de3"", ""gender"": 0, ""id"": 1344380, ""name"": ""Mark Tallman"", ""order"": 62}, {""cast_id"": 68, ""character"": ""Natalie's Mom"", ""credit_id"": ""548d5c879251415568001735"", ""gender"": 1, ""id"": 88755, ""name"": ""Jennifer Van Dyck"", ""order"": 63}, {""cast_id"": 69, ""character"": ""Ice Cream Girl"", ""credit_id"": ""548d5d83c3a3681d4b001917"", ""gender"": 0, ""id"": 979342, ""name"": ""Kylie Goldstein"", ""order"": 64}, {""cast_id"": 70, ""character"": ""Ice Cream Man"", ""credit_id"": ""548d604992514122fc0038d4"", ""gender"": 0, ""id"": 1260146, ""name"": ""David Brown"", ""order"": 65}, {""cast_id"": 71, ""character"": ""Woman Watering Plants"", ""credit_id"": ""5492fd4bc3a3683cf80019a4"", ""gender"": 0, ""id"": 1400904, ""name"": ""Rhapsody James"", ""order"": 66}, {""cast_id"": 72, ""character"": ""Scooter boy"", ""credit_id"": ""5492fedcc3a3683cfa0013d0"", ""gender"": 0, ""id"": 60015, ""name"": ""Dylan Hartigan"", ""order"": 67}, {""cast_id"": 73, ""character"": ""Diner Customer"", ""credit_id"": ""5492ffbd925141090e001ab7"", ""gender"": 0, ""id"": 1400907, ""name"": ""Sal Mistretta"", ""order"": 68}, {""cast_id"": 74, ""character"": ""Mrs. Kido"", ""credit_id"": ""54930139925141090c001ba0"", ""gender"": 0, ""id"": 1400908, ""name"": ""Sonnie Brown"", ""order"": 69}, {""cast_id"": 75, ""character"": ""Mr. Kido"", ""credit_id"": ""5493029ec3a3683d04001bbf"", ""gender"": 0, ""id"": 1333696, ""name"": ""Akira Takayama"", ""order"": 70}, {""cast_id"": 76, ""character"": ""World Jam Announcer"", ""credit_id"": ""549305ad92514118f2001a12"", ""gender"": 0, ""id"": 1096823, ""name"": ""Grandmaster Caz"", ""order"": 71}, {""cast_id"": 77, ""character"": ""World Jam Judge"", ""credit_id"": ""54930740c3a3683d00001a70"", ""gender"": 0, ""id"": 54515, ""name"": ""Hi-Hat"", ""order"": 72}, {""cast_id"": 78, ""character"": ""World Jam Judge"", ""credit_id"": ""549307f592514118f2001a64"", ""gender"": 0, ""id"": 1400927, ""name"": ""Raymond Del Barrio"", ""order"": 73}, {""cast_id"": 79, ""character"": ""World Jam Judge"", ""credit_id"": ""54935502925141092100202c"", ""gender"": 0, ""id"": 1400978, ""name"": ""Marley Marl"", ""order"": 74}, {""cast_id"": 80, ""character"": ""NYU Dean"", ""credit_id"": ""549357b49251410896000001"", ""gender"": 2, ""id"": 61323, ""name"": ""Dan Ziskie"", ""order"": 75}, {""cast_id"": 81, ""character"": ""Mover Dancer"", ""credit_id"": ""549357fe925141089f00000d"", ""gender"": 0, ""id"": 1400979, ""name"": ""Ryan Daniel Beck"", ""order"": 76}, {""cast_id"": 82, ""character"": ""Mover Dancer"", ""credit_id"": ""54935966c3a36871bf000029"", ""gender"": 0, ""id"": 1400980, ""name"": ""Sawandi Wilson"", ""order"": 77}, {""cast_id"": 83, ""character"": ""Club Dancer"", ""credit_id"": ""5493ba7c9251416e1c000872"", ""gender"": 0, ""id"": 1401031, ""name"": ""Noel Rodriguez"", ""order"": 78}, {""cast_id"": 84, ""character"": ""House of Red Hook"", ""credit_id"": ""5493bc42c3a3686af30007de"", ""gender"": 0, ""id"": 1401040, ""name"": ""Marie 'Pandora' Medina"", ""order"": 79}, {""cast_id"": 85, ""character"": ""House of Red Hook"", ""credit_id"": ""5493be42c3a3686ae7000818"", ""gender"": 0, ""id"": 1401048, ""name"": ""Tyrell Washington"", ""order"": 80}, {""cast_id"": 86, ""character"": ""House of Red Hook"", ""credit_id"": ""5493bf139251416e280008f5"", ""gender"": 0, ""id"": 1401053, ""name"": ""Anthony Carr"", ""order"": 81}, {""cast_id"": 87, ""character"": ""House of Red Hook"", ""credit_id"": ""5493bfb0c3a3686ae700083e"", ""gender"": 0, ""id"": 1401057, ""name"": ""Adrian Wiltshire"", ""order"": 82}, {""cast_id"": 88, ""character"": ""House of Red Hook"", ""credit_id"": ""5493c1c29251416e240008c2"", ""gender"": 0, ""id"": 54516, ""name"": ""Dave Scott"", ""order"": 83}, {""cast_id"": 89, ""character"": ""House of Red Hook"", ""credit_id"": ""5493c22b9251416e2200092f"", ""gender"": 0, ""id"": 1401068, ""name"": ""Cedric Gardner"", ""order"": 84}, {""cast_id"": 90, ""character"": ""House of Red Hook"", ""credit_id"": ""5493c2b9c3a3686ae30008d1"", ""gender"": 0, ""id"": 1398070, ""name"": ""Josue Anthony"", ""order"": 85}, {""cast_id"": 91, ""character"": ""House of Red Hook"", ""credit_id"": ""5493c35fc3a3686adc000bb8"", ""gender"": 0, ""id"": 1401073, ""name"": ""Richie Soto"", ""order"": 86}, {""cast_id"": 92, ""character"": ""Arcade Player"", ""credit_id"": ""5493c4fd9251416e2400092f"", ""gender"": 0, ""id"": 1343738, ""name"": ""Cheryl Alessio"", ""order"": 87}, {""cast_id"": 93, ""character"": ""World Jam Dancer"", ""credit_id"": ""5493c654c3a3686ae70008e4"", ""gender"": 0, ""id"": 1401076, ""name"": ""George Alexander"", ""order"": 88}, {""cast_id"": 94, ""character"": ""Dancer"", ""credit_id"": ""5493c740c3a3686aed000a15"", ""gender"": 0, ""id"": 1401077, ""name"": ""Shawn Breathwaite"", ""order"": 89}, {""cast_id"": 95, ""character"": ""House of Gwai"", ""credit_id"": ""5493c9abc3a3686ae9000987"", ""gender"": 0, ""id"": 1099849, ""name"": ""Leon C. Carswell"", ""order"": 90}, {""cast_id"": 96, ""character"": ""Anton"", ""credit_id"": ""5493cb43c3a3686ae30009d8"", ""gender"": 2, ""id"": 1349554, ""name"": ""Bryan Dechart"", ""order"": 91}, {""cast_id"": 97, ""character"": ""Hip Hop Girl"", ""credit_id"": ""5493cd83c3a3686af3000a44"", ""gender"": 0, ""id"": 98214, ""name"": ""Monique Dupree"", ""order"": 92}, {""cast_id"": 98, ""character"": ""Preppy Kid"", ""credit_id"": ""5493cdf49251416e1e00097c"", ""gender"": 0, ""id"": 1401078, ""name"": ""Jason Etter"", ""order"": 93}, {""cast_id"": 99, ""character"": ""Mimi"", ""credit_id"": ""5493cfe8c3a3686ae1000af8"", ""gender"": 0, ""id"": 1401079, ""name"": ""Ruby Feliciano"", ""order"": 94}, {""cast_id"": 100, ""character"": ""Grand Central Passenger"", ""credit_id"": ""5493d1589251416e1c000bd6"", ""gender"": 0, ""id"": 1401080, ""name"": ""Moe Hindi"", ""order"": 95}, {""cast_id"": 101, ""character"": ""Tango Dancer"", ""credit_id"": ""5493d30f9251416e24000b83"", ""gender"": 0, ""id"": 1290608, ""name"": ""Jeremy Hudson"", ""order"": 96}, {""cast_id"": 102, ""character"": ""House of Gwai"", ""credit_id"": ""5493d3659251416e1e000b08"", ""gender"": 0, ""id"": 1401081, ""name"": ""Morris Isby"", ""order"": 97}, {""cast_id"": 103, ""character"": ""House of Germany"", ""credit_id"": ""5493d4049251416e18000d3d"", ""gender"": 0, ""id"": 1401084, ""name"": ""Joseph Charles Kaye"", ""order"": 98}, {""cast_id"": 104, ""character"": ""Backround"", ""credit_id"": ""5493d4f69251416e28000c0b"", ""gender"": 0, ""id"": 1401089, ""name"": ""Kristen Kress Parness"", ""order"": 99}, {""cast_id"": 105, ""character"": ""Dance Battle Spectator"", ""credit_id"": ""5493d656c3a3686ae7000c14"", ""gender"": 0, ""id"": 1401090, ""name"": ""Chris Kulanusorstit"", ""order"": 100}, {""cast_id"": 106, ""character"": ""Bill"", ""credit_id"": ""5493d6b79251416e18000dac"", ""gender"": 0, ""id"": 1401091, ""name"": ""Zachary McElderry"", ""order"": 101}, {""cast_id"": 107, ""character"": ""Tango Dancer"", ""credit_id"": ""5493d7179251416e1c000d01"", ""gender"": 0, ""id"": 1401092, ""name"": ""Shauna Mitchell"", ""order"": 102}, {""cast_id"": 108, ""character"": ""Engineering Student"", ""credit_id"": ""5493d7a89251416e2b000cd1"", ""gender"": 0, ""id"": 1401093, ""name"": ""Owen J. Murphy"", ""order"": 103}, {""cast_id"": 109, ""character"": ""Moose's Mom"", ""credit_id"": ""5493d89b9251416e22000c47"", ""gender"": 1, ""id"": 11074, ""name"": ""Kathy Najimy"", ""order"": 104}, {""cast_id"": 110, ""character"": ""College Freshman"", ""credit_id"": ""5493d90d9251416e22000c56"", ""gender"": 0, ""id"": 1401094, ""name"": ""Stefanie Paige"", ""order"": 105}, {""cast_id"": 111, ""character"": ""Missy"", ""credit_id"": ""5493db249251411e5e000a33"", ""gender"": 0, ""id"": 54504, ""name"": ""Danielle Polanco"", ""order"": 106}, {""cast_id"": 112, ""character"": ""World Jam Exhibition Dacner"", ""credit_id"": ""5493dbc09251416e18000e2e"", ""gender"": 0, ""id"": 1401095, ""name"": ""Alicia Qui\u00f1ones"", ""order"": 107}, {""cast_id"": 113, ""character"": ""House of Gwai"", ""credit_id"": ""5493dc359251411e5e000a52"", ""gender"": 0, ""id"": 1401096, ""name"": ""Tony Styles"", ""order"": 108}, {""cast_id"": 114, ""character"": ""Dance Battle Spectator"", ""credit_id"": ""5493dd109251416e2b000d57"", ""gender"": 0, ""id"": 1401099, ""name"": ""Ashley Sugarman"", ""order"": 109}, {""cast_id"": 115, ""character"": ""Hipster"", ""credit_id"": ""5493dda79251416e18000e6d"", ""gender"": 0, ""id"": 1401100, ""name"": ""Michael Trobiano"", ""order"": 110}, {""cast_id"": 116, ""character"": ""Hot Dog Vendor"", ""credit_id"": ""5493de349251416e1e000c4f"", ""gender"": 0, ""id"": 1401102, ""name"": ""Uzimann"", ""order"": 111}, {""cast_id"": 117, ""character"": ""Tango Dancer"", ""credit_id"": ""5493df2d9251416e2b000d8d"", ""gender"": 0, ""id"": 1401103, ""name"": ""Sean Van der Wilt"", ""order"": 112}, {""cast_id"": 118, ""character"": ""Tango Dancer"", ""credit_id"": ""5493dfb7c3a3686ae1000d16"", ""gender"": 0, ""id"": 1401104, ""name"": ""Penelope Vazquez"", ""order"": 113}, {""cast_id"": 119, ""character"": ""Cable"", ""credit_id"": ""55185eff9251416f0d004b02"", ""gender"": 2, ""id"": 232499, ""name"": ""Harry Shum Jr."", ""order"": 114}]","[{""credit_id"": ""52fe45bec3a36847f80d7dc1"", ""department"": ""Directing"", ""gender"": 2, ""id"": 54507, ""job"": ""Director"", ""name"": ""Jon M. Chu""}, {""credit_id"": ""52fe45bec3a36847f80d7dd3"", ""department"": ""Writing"", ""gender"": 2, ""id"": 54510, ""job"": ""Characters"", ""name"": ""Duane Adler""}, {""credit_id"": ""52fe45bec3a36847f80d7dc7"", ""department"": ""Writing"", ""gender"": 1, ""id"": 138007, ""job"": ""Writer"", ""name"": ""Amy Andelson""}, {""credit_id"": ""52fe45bec3a36847f80d7dcd"", ""department"": ""Writing"", ""gender"": 1, ""id"": 138008, ""job"": ""Writer"", ""name"": ""Emily Meyer""}, {""credit_id"": ""575da966c3a3683731000973"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 1594602, ""job"": ""Costume Design"", ""name"": ""Kurt and Bart""}]"
